seconds_elapsed,x,y,z
3.6,-4.285,1.981,8.904
3.62,-4.991,1.745,8.434
3.64,-5.697,1.274,7.806
3.66,-4.599,1.431,7.178
3.68,-2.559,2.137,8.198
3.7,-3.736,1.588,10.16
3.72,-4.285,1.353,10.316
3.74,-5.227,0.961,7.884
3.7600000000000002,-3.344,1.274,5.923
3.7800000000000002,-0.676,2.451,8.198
3.8000000000000003,-2.559,1.745,10.552
3.8200000000000003,-3.03,1.667,9.375
3.84,-2.481,1.745,7.335
3.86,-1.068,1.981,7.492
3.88,-1.068,1.745,10.16
3.9,-2.01,1.353,12.121
3.92,-2.324,1.196,9.924
3.94,-0.284,1.745,7.492
3.96,-0.049,1.824,8.904
3.98,-0.676,1.588,11.415
4.0,-0.99,1.196,11.964
4.0200000000000005,-0.676,1.039,9.846
4.04,0.735,1.667,8.59
4.0600000000000005,0.264,1.588,9.061
4.08,0.657,1.902,10.16
4.1,0.186,1.431,11.023
4.12,-0.049,0.961,10.316
4.14,1.206,1.431,9.061
4.16,1.049,1.196,10.003
4.18,0.735,1.039,11.964
4.2,0.264,0.647,11.415
4.22,0.892,0.568,8.904
4.24,2.383,1.196,8.198
4.26,1.676,0.961,9.846
4.28,1.598,0.961,11.964
4.3,1.049,0.568,10.866
4.32,2.226,0.804,8.041
4.34,2.461,0.804,8.747
4.36,1.99,0.568,11.415
4.38,1.99,0.725,12.278
4.4,2.775,0.725,11.415
4.42,3.167,0.804,10.081
4.44,2.54,0.647,10.16
4.46,2.304,0.568,10.395
4.48,1.99,0.49,10.395
4.5,2.775,0.647,10.709
4.5200000000000005,2.775,0.961,11.023
4.54,2.618,0.882,10.552
4.5600000000000005,2.304,0.804,9.689
4.58,2.226,0.568,9.846
4.6000000000000005,3.324,1.039,9.846
4.62,3.01,1.039,9.689
4.64,2.775,1.117,9.689
4.66,2.696,0.804,9.532
4.68,2.618,0.647,9.767
4.7,2.853,0.725,10.238
4.72,2.932,0.804,10.709
4.74,2.932,0.647,10.003
4.76,2.618,0.647,8.669
4.78,2.853,0.882,8.904
4.8,2.932,0.961,9.61
4.82,2.696,0.882,10.316
4.84,2.226,0.411,10.473
4.86,1.99,0.333,10.003
4.88,2.775,0.882,10.003
4.9,3.324,1.353,9.061
4.92,2.383,1.353,8.198
4.94,2.461,1.039,8.59
4.96,2.069,0.647,9.375
4.98,1.99,0.333,10.003
5.0,1.912,0.098,10.63
5.0200000000000005,1.99,0.254,10.709
5.04,2.147,0.411,9.689
5.0600000000000005,2.069,0.49,8.904
5.08,2.069,0.49,9.061
5.1000000000000005,2.069,0.568,9.689
5.12,1.598,0.49,9.846
5.14,1.676,0.49,9.375
5.16,1.833,0.647,8.904
5.18,1.99,0.647,8.904
5.2,1.755,0.647,9.61
5.22,1.833,0.725,10.003
5.24,1.755,0.647,10.081
5.26,1.676,0.647,9.532
5.28,1.755,0.568,9.297
5.3,1.441,0.49,9.767
5.32,1.598,0.411,10.003
5.34,1.676,0.411,9.532
5.36,1.755,0.49,9.14
5.38,1.755,0.568,9.453
5.4,1.833,0.49,9.532
5.42,2.461,0.882,8.826
