seconds_elapsed,x,y,z
2.82,-7.58,3.157,4.981
2.84,-7.973,2.922,3.962
2.86,-7.423,3.393,4.668
2.88,-6.717,3.707,5.923
2.9,-7.11,3.079,6.08
2.92,-8.13,2.216,5.531
2.94,-8.443,2.059,4.903
2.96,-6.953,2.608,4.981
2.98,-5.933,3.079,4.746
3.0,-6.403,2.608,4.589
3.02,-6.953,2.451,5.06
3.04,-5.933,2.844,6.707
3.06,-5.305,3.314,8.041
3.08,-5.854,2.922,7.335
3.1,-6.796,2.059,5.531
3.12,-5.933,2.216,6.864
3.14,-5.07,2.608,8.434
3.16,-5.227,2.451,7.963
3.18,-5.619,2.216,6.472
3.2,-4.677,2.53,7.727
3.22,-4.128,2.765,8.826
3.24,-4.521,2.451,9.375
3.2600000000000002,-5.54,1.745,8.355
3.2800000000000002,-5.305,1.588,7.806
3.3000000000000003,-3.971,2.059,8.904
3.3200000000000003,-3.422,2.53,9.453
3.34,-4.364,1.902,8.983
3.36,-4.834,1.431,8.198
3.38,-3.501,1.981,8.59
3.4,-2.559,2.53,9.375
3.42,-3.03,2.216,9.532
3.44,-3.893,1.51,8.355
3.46,-3.422,1.431,8.355
3.48,-2.402,1.745,9.61
3.5,-2.167,2.059,10.395
3.52,-2.873,1.51,9.297
3.54,-2.794,1.196,8.198
3.56,-1.853,1.588,9.218
3.58,-1.618,1.745,9.924
3.6,-1.931,1.431,9.453
3.62,-1.696,1.274,8.59
3.64,-0.99,1.51,9.924
3.66,-1.068,1.51,10.944
3.68,-1.696,1.196,11.336
3.7,-1.618,1.039,10.709
3.72,-1.461,0.882,9.689
3.74,-0.99,1.196,9.767
3.7600000000000002,-0.598,1.51,10.63
3.7800000000000002,-0.598,1.353,10.709
3.8000000000000003,-0.755,0.961,10.395
3.8200000000000003,-1.068,0.568,10.081
3.84,-0.598,0.804,9.61
3.86,0.107,1.274,9.453
3.88,-0.049,1.196,9.846
3.9,-0.598,0.647,10.316
3.92,-0.519,0.254,10.081
3.94,-0.205,0.254,9.453
3.96,-0.049,0.568,9.846
3.98,0.029,0.804,10.316
4.0,0.029,0.647,10.16
4.0200000000000005,0.029,0.411,10.16
4.04,-0.205,0.098,10.003
4.0600000000000005,-0.049,0.333,10.395
4.08,0.186,0.568,10.16
4.1,0.186,0.49,10.238
4.12,0.029,0.333,10.395
4.14,0.107,0.254,10.552
4.16,0.264,0.333,10.16
4.18,0.5,0.411,9.767
4.2,0.421,0.333,9.767
4.22,0.421,0.411,10.238
4.24,0.578,0.333,10.552
4.26,0.343,0.176,10.473
4.28,0.343,0.098,10.003
4.3,0.5,0.176,9.924
4.32,0.657,0.254,10.395
4.34,0.735,0.254,10.63
4.36,0.5,0.333,10.552
4.38,0.343,0.254,10.081
4.4,0.657,0.254,9.846
4.42,0.813,0.254,9.924
4.44,0.657,0.176,9.924
4.46,0.5,0.098,9.846
4.48,0.657,0.176,9.924
4.5,0.892,0.254,9.689
4.5200000000000005,0.735,0.254,9.767
4.54,0.578,0.098,10.003
4.5600000000000005,0.5,0.098,10.081
4.58,0.735,0.098,10.081
4.6000000000000005,0.892,0.176,9.846
4.62,0.813,0.176,9.846
4.64,0.657,0.176,9.924
4.66,0.421,0.098,9.846
4.68,0.735,0.176,9.767
4.7,0.892,0.254,9.846
4.72,0.735,0.333,9.375
4.74,0.657,0.254,9.61
4.76,0.657,0.176,9.767
4.78,0.735,0.019,10.003
4.8,0.578,0.019,10.238
4.82,0.578,0.098,9.924
4.84,0.813,0.176,9.532
4.86,0.813,0.254,9.532
4.88,0.657,0.019,9.767
4.9,0.657,0.019,10.16
4.92,0.657,0.176,10.081
4.94,0.735,0.333,9.61
4.96,0.892,0.333,9.453
4.98,0.657,0.098,9.767
5.0,0.421,-0.137,10.238
5.0200000000000005,0.657,0.176,10.16
5.04,0.813,0.254,9.689
5.0600000000000005,0.97,0.411,9.61
5.08,0.813,0.254,9.846
5.1000000000000005,0.578,0.098,10.081
5.12,0.5,0.098,10.003
5.14,0.735,0.333,9.532
5.16,1.049,0.49,9.453
5.18,0.813,0.333,9.767
5.2,0.5,0.176,10.081
5.22,0.5,0.098,10.081
5.24,0.735,0.254,9.689
5.26,0.813,0.411,9.375
5.28,0.735,0.411,9.453
5.3,0.5,0.254,9.689
5.32,0.421,0.019,10.16
5.34,0.5,0.098,10.003
5.36,0.5,0.176,9.532
5.38,0.657,0.333,9.532
5.4,0.892,0.254,9.846
5.42,0.578,0.098,10.16
5.44,0.421,0.254,9.846
5.46,0.578,0.568,9.61
5.48,0.892,0.568,8.904
5.5,0.892,0.49,9.375
