seconds_elapsed,x,y,z
2.9,-0.598,0.961,10.63
2.92,-0.676,0.804,11.179
2.94,-0.441,1.196,10.16
2.96,-0.205,1.353,9.375
2.98,-0.441,1.117,9.453
3.0,-0.676,0.961,10.081
3.02,-0.598,0.961,10.473
3.04,-0.362,1.039,9.532
3.06,-0.205,1.117,8.669
3.08,-0.598,0.961,8.983
3.1,-0.99,0.725,10.003
3.12,-0.598,0.961,10.473
3.14,-0.519,1.274,8.983
3.16,-0.284,1.745,8.434
3.18,-0.362,1.588,9.297
3.2,-0.598,1.274,10.316
3.22,-0.519,1.274,10.63
3.24,-0.441,1.51,9.061
3.2600000000000002,-0.362,1.745,8.198
3.2800000000000002,-0.362,1.745,9.061
3.3000000000000003,-0.362,1.51,9.846
3.3200000000000003,-0.284,1.667,10.003
3.34,-0.441,1.588,8.512
